,data,30,60,90,180,360,1800,3600,10800
809,2019-04-21,17.01,1.87,2.14,2.45,2.56,4.8,5.3,5.73
810,2019-04-22,1.37,1.99,2.14,2.45,2.48,4.79,5.3,5.73
811,2019-04-23,1.75,1.99,2.37,2.45,2.53,4.78,5.22,5.63
812,2019-04-24,17.85,1.99,7.66,5.19,2.53,5.16,5.47,5.78
813,2019-04-25,17.85,1.65,2.12,2.5,2.53,5.16,5.38,5.84
814,2019-04-26,17.85,-3.58,-1.28,0.83,1.77,5.16,5.31,5.79
815,2019-04-27,17.85,-3.58,-1.28,0.83,1.77,5.16,5.31,5.79
816,2019-04-28,17.85,-3.58,-1.28,0.83,1.77,5.16,5.31,5.79
817,2019-04-29,3.62,3.19,-1.28,0.83,2.9,4.99,5.43,5.79
818,2019-04-30,-1.02,3.19,1.3,0.83,2.42,4.77,5.34,5.79
819,2019-05-01,-1.02,3.19,1.3,0.83,2.42,4.77,5.34,5.79
820,2019-05-02,-1.02,5.95,4.91,3.92,2.42,4.97,5.44,5.81
821,2019-05-03,-1.02,-1.2,0.26,1.6,2.16,4.97,5.25,5.66
822,2019-05-04,-1.02,-1.2,0.26,1.6,2.16,4.97,5.25,5.66
823,2019-05-05,-1.02,-1.2,0.26,1.6,2.16,4.97,5.25,5.66
824,2019-05-06,7.49,5.21,0.26,1.6,3.22,4.98,5.39,5.66
825,2019-05-07,7.81,5.21,4.63,1.6,3.22,5.02,5.37,5.74
826,2019-05-08,-12.9,5.21,-2.88,-0.01,3.22,4.51,5.13,5.61
827,2019-05-09,-12.9,4.83,4.17,3.48,3.22,4.82,5.28,5.65
828,2019-05-10,-12.9,0.46,1.33,2.09,2.35,4.82,5.16,5.61
829,2019-05-11,-12.9,0.46,1.33,2.09,2.35,4.82,5.16,5.61
830,2019-05-12,-12.9,0.46,1.33,2.09,2.35,4.82,5.16,5.61
831,2019-05-13,8.83,5.95,1.33,2.09,3.34,4.89,5.31,5.61
832,2019-05-14,0.05,5.95,1.98,2.09,2.53,4.66,5.2,5.66
833,2019-05-15,5.63,5.95,3.96,3.4,2.53,4.79,5.34,5.72
834,2019-05-16,5.63,8.3,6.44,4.6,2.53,5.0,5.46,5.79
835,2019-05-17,5.63,17.66,12.31,7.41,5.02,5.0,5.79,6.02
836,2019-05-18,5.63,17.66,12.31,7.41,5.02,5.0,5.79,6.02
837,2019-05-19,5.63,17.66,12.31,7.41,5.02,5.0,5.79,6.02
838,2019-05-20,8.05,5.58,12.31,7.41,3.17,5.01,5.5,6.02
839,2019-05-21,8.05,5.58,-2.37,7.41,1.36,4.51,5.13,5.63
840,2019-05-22,-8.94,5.58,-1.17,0.77,1.36,4.55,5.13,5.66
841,2019-05-23,-8.94,7.17,5.67,4.21,1.36,4.98,5.48,5.81
842,2019-05-24,-8.94,-2.65,-0.74,1.01,1.79,4.98,5.36,5.74
843,2019-05-25,-8.94,-2.65,-0.74,1.01,1.79,4.98,5.36,5.74
844,2019-05-26,-8.94,-2.65,-0.74,1.01,1.79,4.98,5.36,5.74
845,2019-05-27,4.0,3.51,-0.74,1.01,2.83,4.88,5.47,5.74
846,2019-05-28,1.67,3.51,2.58,1.01,2.62,4.88,5.39,5.71
847,2019-05-29,-9.78,3.51,-1.34,0.78,2.62,4.57,5.22,5.6
848,2019-05-30,-9.78,-1.45,0.08,1.47,2.62,4.61,5.23,5.55
849,2019-05-31,-9.78,-4.48,-1.9,0.44,1.55,4.61,5.31,5.61
850,2019-06-01,-9.78,-4.48,-1.9,0.44,1.55,4.61,5.31,5.61
851,2019-06-02,-9.78,-4.48,-1.9,0.44,1.55,4.61,5.31,5.61
852,2019-06-03,-9.29,-3.11,-1.9,0.44,1.82,4.64,5.3,5.61
853,2019-06-04,-10.57,-3.11,-1.69,0.44,1.64,4.43,5.1,5.42
854,2019-06-05,5.96,-3.11,4.05,3.48,1.64,4.86,5.36,5.55
855,2019-06-06,5.96,5.65,4.75,3.78,1.64,4.67,5.19,5.45
856,2019-06-07,5.96,2.3,2.56,2.65,2.73,4.67,5.06,5.33
857,2019-06-08,5.96,2.3,2.56,2.65,2.73,4.67,5.06,5.33
858,2019-06-09,5.96,2.3,2.56,2.65,2.73,4.67,5.06,5.33
859,2019-06-10,9.12,6.0,2.56,2.65,3.33,4.56,5.12,5.33
860,2019-06-11,-6.62,6.0,-0.27,2.65,1.99,4.15,4.8,5.14
861,2019-06-12,-1.7,6.0,1.43,2.09,1.99,4.28,4.84,5.13
862,2019-06-13,-1.7,4.91,4.22,3.44,1.99,4.41,4.91,5.1
863,2019-06-14,9.62,6.18,4.22,3.44,1.99,4.51,5.05,5.1
864,2019-06-15,9.62,6.18,4.22,3.44,1.99,4.51,5.05,5.1
865,2019-06-16,9.62,6.18,4.22,3.44,1.99,4.51,5.05,5.1
866,2019-06-17,9.62,6.18,4.22,3.44,1.99,4.51,5.05,5.1
867,2019-06-18,-6.44,6.18,-0.24,3.44,1.97,4.24,4.9,5.2
868,2019-06-19,-2.32,6.18,1.28,2.07,1.97,4.35,4.88,5.1
869,2019-06-20,-2.32,6.18,1.28,2.07,1.97,4.35,4.88,5.1
870,2019-06-21,-2.32,-3.55,-1.3,0.67,1.69,4.35,4.66,4.91
871,2019-06-22,-2.32,-3.55,-1.3,0.67,1.69,4.35,4.66,4.91
872,2019-06-23,-2.32,-3.55,-1.3,0.67,1.69,4.35,4.66,4.91
873,2019-06-24,3.34,3.27,-1.3,0.67,2.96,4.34,4.86,4.91
874,2019-06-25,10.2,3.27,5.6,0.67,3.72,4.58,4.97,5.14
875,2019-06-26,9.8,3.27,5.53,4.23,3.72,4.58,4.85,4.98
876,2019-06-27,9.8,1.76,2.31,2.69,3.72,4.4,4.84,5.03
877,2019-06-28,9.8,-1.06,0.47,2.69,2.47,4.4,4.68,4.94
878,2019-06-29,9.8,-1.06,0.47,2.69,2.47,4.4,4.68,4.94
879,2019-06-30,9.8,-1.06,0.47,2.69,2.47,4.4,4.68,4.94
880,2019-07-01,4.12,3.95,0.47,2.69,3.24,4.24,4.55,4.94
881,2019-07-02,11.33,3.95,6.09,2.69,3.74,4.34,4.53,4.67
882,2019-07-03,-4.3,3.95,0.68,1.71,3.74,3.97,4.33,4.58
883,2019-07-04,-4.3,-5.45,-2.55,-0.02,3.74,3.72,4.21,4.6
884,2019-07-05,-4.3,6.88,5.58,-0.02,3.43,3.72,4.46,4.69
885,2019-07-06,-4.3,6.88,5.58,-0.02,3.43,3.72,4.46,4.69
886,2019-07-07,-4.3,6.88,5.58,-0.02,3.43,3.72,4.46,4.69
887,2019-07-08,-1.84,0.62,5.58,-0.02,2.38,3.9,4.34,4.69
888,2019-07-09,-1.84,0.62,5.58,-0.02,2.38,3.9,4.34,4.69
889,2019-07-10,-5.84,0.62,-0.08,1.24,2.38,3.81,4.3,4.59
890,2019-07-11,-5.84,0.34,1.28,1.94,2.38,3.8,4.27,4.5
891,2019-07-12,-5.84,1.23,1.89,2.29,2.62,3.8,4.43,4.69
892,2019-07-13,-5.84,1.23,1.89,2.29,2.62,3.8,4.43,4.69
893,2019-07-14,-5.84,1.23,1.89,2.29,2.62,3.8,4.43,4.69
894,2019-07-15,6.51,4.86,1.89,2.29,3.28,4.13,4.53,4.69
895,2019-07-16,8.69,4.86,5.05,2.29,3.42,4.2,4.6,4.78
896,2019-07-17,2.2,4.86,2.81,2.76,3.42,4.13,4.57,4.76
897,2019-07-18,2.2,-2.15,-0.38,1.12,3.42,4.02,4.52,4.77
898,2019-07-19,2.2,2.53,2.7,2.67,2.81,4.02,4.63,4.8
899,2019-07-20,2.2,2.53,2.7,2.67,2.81,4.02,4.63,4.8
900,2019-07-21,2.2,2.53,2.7,2.67,2.81,4.02,4.63,4.8
901,2019-07-22,0.86,1.96,2.7,2.67,2.71,4.16,4.63,4.8
902,2019-07-23,12.81,1.96,6.3,2.67,3.71,4.34,4.66,4.75
903,2019-07-24,4.58,1.96,3.59,3.13,3.71,4.24,4.62,4.77
904,2019-07-25,4.58,6.5,5.3,3.99,3.71,4.42,4.76,4.83
905,2019-07-26,4.58,0.35,1.28,1.92,2.44,4.42,4.64,4.85
906,2019-07-27,4.58,0.35,1.28,1.92,2.44,4.42,4.64,4.85
907,2019-07-28,4.58,0.35,1.28,1.92,2.44,4.42,4.64,4.85
908,2019-07-29,5.72,4.37,1.28,1.92,2.97,4.25,4.7,4.85
909,2019-07-30,2.0,4.37,2.56,1.92,2.55,4.14,4.63,4.77
910,2019-07-31,6.97,4.37,4.47,3.45,2.55,4.3,4.7,4.84
911,2019-08-01,6.97,16.29,11.43,6.91,2.55,4.76,4.97,4.98
912,2019-08-02,6.97,11.94,8.66,5.55,4.13,4.76,4.91,4.94
913,2019-08-03,6.97,11.94,8.66,5.55,4.13,4.76,4.91,4.94
914,2019-08-04,6.97,11.94,8.66,5.55,4.13,4.76,4.91,4.94
915,2019-08-05,31.74,16.38,8.66,5.55,5.15,5.1,5.26,4.94
916,2019-08-06,9.29,16.38,4.9,5.55,3.32,4.62,5.01,4.94
917,2019-08-07,7.06,16.38,4.15,3.36,3.32,4.57,4.93,4.94
918,2019-08-08,7.06,-6.05,-3.15,-0.41,3.32,4.14,4.68,4.87
919,2019-08-09,7.06,3.11,2.9,2.7,2.84,4.14,4.85,4.94
920,2019-08-10,7.06,3.11,2.9,2.7,2.84,4.14,4.85,4.94
921,2019-08-11,7.06,3.11,2.9,2.7,2.84,4.14,4.85,4.94
922,2019-08-12,17.24,9.7,2.9,2.7,4.0,4.78,5.05,4.94
923,2019-08-13,-7.51,9.7,-1.1,2.7,1.7,4.23,4.76,4.94
924,2019-08-14,23.62,9.7,9.26,5.81,1.7,4.91,5.18,5.16
925,2019-08-15,23.62,0.45,1.18,1.84,1.7,4.59,5.07,5.13
926,2019-08-16,23.62,-0.26,0.7,1.59,2.3,4.59,5.04,5.1
927,2019-08-17,23.62,-0.26,0.7,1.59,2.3,4.59,5.04,5.1
928,2019-08-18,23.62,-0.26,0.7,1.59,2.3,4.59,5.04,5.1
929,2019-08-19,26.22,13.81,0.7,1.59,4.71,5.01,5.28,5.1
930,2019-08-20,6.72,13.81,4.03,1.59,3.16,4.71,5.16,5.15
931,2019-08-21,-2.1,13.81,0.88,1.64,3.16,4.42,4.95,5.03
932,2019-08-22,-2.1,9.2,6.91,4.62,3.16,4.67,5.0,5.06
933,2019-08-23,-2.1,13.68,9.8,6.06,4.49,4.67,5.16,5.07
934,2019-08-24,-2.1,13.68,9.8,6.06,4.49,4.67,5.16,5.07
935,2019-08-25,-2.1,13.68,9.8,6.06,4.49,4.67,5.16,5.07
936,2019-08-26,22.41,12.03,9.8,6.06,4.34,4.96,5.22,5.07
937,2019-08-27,4.97,12.03,3.47,6.06,3.12,4.87,5.22,5.28
938,2019-08-28,3.58,12.03,3.02,6.06,3.12,4.97,5.35,5.41
939,2019-08-29,3.58,2.94,2.88,6.06,3.12,4.9,5.28,5.35
940,2019-08-30,3.58,-3.68,-1.62,0.39,1.74,4.9,5.12,5.28
941,2019-08-31,3.58,-3.68,-1.62,0.39,1.74,4.9,5.12,5.28
942,2019-09-01,3.58,-3.68,-1.62,0.39,1.74,4.9,5.12,5.28
943,2019-09-02,14.57,8.4,-1.62,0.39,3.89,5.08,5.38,5.28
944,2019-09-03,8.53,8.4,4.63,0.39,3.4,4.95,5.29,5.33
945,2019-09-04,-14.4,8.4,-3.74,-0.73,3.4,4.43,4.97,5.12
946,2019-09-05,-14.4,-1.72,-0.36,1.01,3.4,4.54,5.02,5.11
947,2019-09-06,-14.4,0.61,1.19,1.79,2.37,4.54,5.06,5.15
948,2019-09-07,-14.4,0.61,1.19,1.79,2.37,4.54,5.06,5.15
949,2019-09-08,-14.4,0.61,1.19,1.79,2.37,4.54,5.06,5.15
950,2019-09-09,12.13,7.1,1.19,1.79,3.48,4.72,5.1,5.15
951,2019-09-10,8.03,7.1,4.24,1.79,3.09,4.57,4.99,5.1
952,2019-09-11,-9.25,7.1,-1.93,0.16,3.09,4.26,4.82,5.01
953,2019-09-12,-9.25,1.4,1.64,1.98,3.09,4.34,4.82,4.95
954,2019-09-13,-9.25,7.55,5.68,4.02,3.09,4.34,4.94,5.06
955,2019-09-14,-9.25,7.55,5.68,4.02,3.09,4.34,4.94,5.06
956,2019-09-15,-9.25,7.55,5.68,4.02,3.09,4.34,4.94,5.06
957,2019-09-16,10.7,7.55,5.68,4.02,3.15,4.51,4.88,5.06
958,2019-09-17,0.03,7.55,1.3,4.02,2.15,4.18,4.65,4.79
959,2019-09-18,2.14,7.55,2.04,2.08,2.15,4.18,4.62,4.77
960,2019-09-19,2.14,10.42,7.29,4.65,2.15,4.42,4.73,4.79
961,2019-09-20,2.14,5.04,3.86,2.95,2.61,4.42,4.54,4.62
962,2019-09-21,2.14,5.04,3.86,2.95,2.61,4.42,4.54,4.62
963,2019-09-22,2.14,5.04,3.86,2.95,2.61,4.42,4.54,4.62
964,2019-09-23,2.75,2.37,3.86,2.95,2.26,4.14,4.54,4.62
965,2019-09-24,0.89,2.37,1.5,2.95,2.1,4.14,4.54,4.75
966,2019-09-25,-2.05,2.37,0.45,1.24,2.1,3.96,4.36,4.6
967,2019-09-26,-2.05,-0.92,0.45,1.01,2.1,3.93,4.41,4.6
968,2019-09-27,-2.05,3.6,2.96,2.53,2.51,3.93,4.41,4.57
969,2019-09-28,-2.05,3.6,2.96,2.53,2.51,3.93,4.41,4.57
970,2019-09-29,-2.05,3.6,2.96,2.53,2.51,3.93,4.41,4.57
971,2019-09-30,0.05,0.85,2.96,2.53,2.07,4.01,4.39,4.57
972,2019-10-01,1.44,0.85,1.73,2.53,2.23,4.0,4.26,4.44
973,2019-10-02,-6.14,0.85,-1.01,0.53,2.23,3.92,4.23,4.44
974,2019-10-03,-6.14,-8.14,-1.01,-1.47,2.23,3.71,4.14,4.41
975,2019-10-04,-6.14,-3.48,-1.81,0.15,1.3,3.71,4.19,4.44
976,2019-10-05,-6.14,-3.48,-1.81,0.15,1.3,3.71,4.19,4.44
977,2019-10-06,-6.14,-3.48,-1.81,0.15,1.3,3.71,4.19,4.44
978,2019-10-07,12.98,7.47,-1.81,0.15,3.12,4.2,4.4,4.44
979,2019-10-08,6.76,7.47,3.57,0.15,2.54,4.1,4.39,4.54
980,2019-10-09,4.73,7.47,2.78,2.28,2.54,3.94,4.25,4.41
981,2019-10-10,4.73,7.13,5.28,3.49,2.54,3.99,4.28,4.43
982,2019-10-11,4.73,-0.98,-0.18,0.73,1.33,3.99,3.84,4.11
983,2019-10-12,4.73,-0.98,-0.18,0.73,1.33,3.99,3.84,4.11
984,2019-10-13,4.73,-0.98,-0.18,0.73,1.33,3.99,3.84,4.11
985,2019-10-14,9.78,5.79,-0.18,0.73,2.48,3.6,3.9,4.11
986,2019-10-15,12.12,5.79,5.32,0.73,2.72,3.67,3.95,4.09
987,2019-10-16,12.12,5.79,3.11,2.34,2.72,3.42,3.82,3.97
988,2019-10-17,12.12,0.7,0.96,1.24,2.72,3.23,3.64,3.87
989,2019-10-18,12.12,-2.81,-1.4,0.06,2.72,3.23,3.61,3.84
990,2019-10-19,12.12,-2.81,-1.4,0.06,2.72,3.23,3.61,3.84
991,2019-10-20,12.12,-2.81,-1.4,0.06,2.72,3.23,3.61,3.84
992,2019-10-21,1.9,1.8,-1.4,0.06,1.81,3.32,3.7,3.84
993,2019-10-22,-13.74,1.8,-3.89,0.06,0.49,3.18,3.67,3.95
994,2019-10-23,-12.38,1.8,-3.34,-0.83,0.49,3.19,3.6,3.89
995,2019-10-24,-12.38,-3.73,-1.97,-0.83,0.49,3.28,3.71,3.99
996,2019-10-25,-12.38,1.4,1.51,1.59,1.75,3.28,3.72,3.92
997,2019-10-26,-12.38,1.4,1.51,1.59,1.75,3.28,3.72,3.92
998,2019-10-27,-12.38,1.4,1.51,1.59,1.75,3.28,3.72,3.92
999,2019-10-28,8.7,1.4,4.21,1.59,2.44,3.5,3.76,3.94
1000,2019-10-29,8.7,1.4,4.21,1.59,2.44,3.5,3.76,3.94
1001,2019-10-30,6.48,1.4,3.41,2.53,2.44,3.38,3.76,3.82
1002,2019-10-31,6.48,2.45,2.27,2.06,2.44,3.37,3.67,3.89
1003,2019-11-01,6.48,0.27,0.83,1.31,1.68,3.37,3.57,3.79
1004,2019-11-02,6.48,0.27,0.83,1.31,1.68,3.37,3.57,3.79
1005,2019-11-03,6.48,0.27,0.83,1.31,1.68,3.37,3.57,3.79
1006,2019-11-04,11.82,6.82,0.83,1.31,2.72,3.41,3.6,3.79
1007,2019-11-05,0.49,6.82,1.37,1.31,1.79,3.22,3.49,3.74
1008,2019-11-06,27.39,6.82,9.89,5.76,1.79,3.73,3.81,3.95
1009,2019-11-07,27.39,10.62,7.26,4.43,1.79,3.61,3.79,3.96
1010,2019-11-08,27.39,10.85,7.38,4.44,1.79,3.61,3.79,3.96
1011,2019-11-09,27.39,10.85,7.38,4.44,1.79,3.61,3.79,3.96
1012,2019-11-10,27.39,10.85,7.38,4.44,1.79,3.61,3.79,3.96
1013,2019-11-11,2.74,2.22,7.38,4.44,1.71,3.35,3.69,3.96
1014,2019-11-12,4.48,2.22,2.55,4.44,1.91,3.53,3.83,4.07
1015,2019-11-13,4.57,2.22,2.58,2.01,1.91,3.56,3.84,4.07
1016,2019-11-14,4.57,3.76,2.93,2.2,1.91,3.66,3.89,4.11
1017,2019-11-15,4.57,3.76,2.93,2.2,1.91,3.66,3.89,4.11
1018,2019-11-16,4.57,3.76,2.93,2.2,1.91,3.66,3.89,4.11
1019,2019-11-17,4.57,3.76,2.93,2.2,1.91,3.66,3.89,4.11
1020,2019-11-18,5.69,3.72,2.93,2.2,2.23,3.67,3.85,4.11
1021,2019-11-19,6.21,3.72,3.21,2.2,2.3,3.69,3.9,4.08
1022,2019-11-20,6.21,3.72,3.21,2.2,2.3,3.69,3.9,4.08
1023,2019-11-21,6.21,-0.07,0.49,1.02,1.62,3.69,3.89,4.08
1024,2019-11-22,6.21,-0.07,0.49,1.02,1.62,3.69,3.89,4.08
1025,2019-11-23,6.21,-0.07,0.49,1.02,1.62,3.69,3.89,4.08
1026,2019-11-24,6.21,-0.07,0.49,1.02,1.62,3.69,3.89,4.08
1027,2019-11-25,6.21,5.86,0.49,1.02,2.6,3.89,4.04,4.08
1028,2019-11-26,13.68,5.86,0.49,1.02,2.91,4.03,4.16,4.31
1029,2019-11-27,1.18,5.86,0.49,1.53,2.91,3.82,4.06,4.3
1030,2019-11-28,1.18,-4.52,-2.55,-0.49,2.91,3.55,3.95,4.21
1031,2019-11-29,1.18,-1.18,-0.32,0.71,1.43,3.55,3.98,4.22
1032,2019-11-30,1.18,-1.18,-0.32,0.71,1.43,3.55,3.98,4.22
1033,2019-12-01,1.18,-1.18,-0.32,0.71,1.43,3.55,3.98,4.22
1034,2019-12-02,1.18,0.48,-0.32,0.71,1.74,3.73,4.0,4.22
1035,2019-12-03,-4.58,0.48,-0.53,0.71,1.41,3.69,3.94,4.23
1036,2019-12-04,0.17,0.48,1.08,1.39,1.41,3.65,3.94,4.16
1037,2019-12-05,0.17,0.26,0.66,1.21,1.41,3.64,3.97,4.19
1038,2019-12-06,0.17,-7.86,-4.87,-1.59,0.29,3.64,3.8,4.1
1039,2019-12-07,0.17,-7.86,-4.87,-1.59,0.29,3.64,3.8,4.1
1040,2019-12-08,0.17,-7.86,-4.87,-1.59,0.29,3.64,3.8,4.1
1041,2019-12-09,-10.73,-4.54,-4.87,-1.59,0.88,3.42,3.84,4.1
1042,2019-12-10,-0.63,-4.54,0.8,-1.59,1.79,3.69,4.02,4.22
1043,2019-12-11,-2.56,-4.54,0.13,0.98,1.79,3.68,3.99,4.19
1044,2019-12-12,-2.56,-1.25,-0.35,0.71,1.79,3.68,3.91,4.18
1045,2019-12-13,-2.56,1.58,1.58,1.69,1.96,3.68,4.03,4.21
1046,2019-12-14,-2.56,1.58,1.58,1.69,1.96,3.68,4.03,4.21
1047,2019-12-15,-2.56,1.58,1.58,1.69,1.96,3.68,4.03,4.21
1048,2019-12-16,-10.15,-4.31,1.58,1.69,0.93,3.62,4.01,4.21
1049,2019-12-17,-3.62,-4.31,-0.25,1.69,1.59,3.86,4.19,4.39
1050,2019-12-18,-0.74,-4.31,0.79,1.26,1.59,3.83,4.17,4.37
1051,2019-12-19,-0.74,1.96,1.9,1.84,1.59,4.04,4.3,4.51
1052,2019-12-20,-0.74,5.92,4.52,3.15,2.77,4.04,4.29,4.42
1053,2019-12-21,-0.74,5.92,4.52,3.15,2.77,4.04,4.29,4.42
1054,2019-12-22,-0.74,5.92,4.52,3.15,2.77,4.04,4.29,4.42
1055,2019-12-23,1.01,1.28,4.52,3.15,2.05,3.9,4.16,4.42
1056,2019-12-24,1.01,1.28,4.52,3.15,2.05,3.9,4.16,4.42
1057,2019-12-25,1.01,1.28,4.52,3.15,2.05,3.9,4.16,4.42
1058,2019-12-26,1.01,1.28,-0.59,0.61,2.05,3.75,4.03,4.24
1059,2019-12-27,1.01,1.28,-0.02,0.88,1.63,3.75,4.06,4.79
1060,2019-12-28,1.01,1.28,-0.02,0.88,1.63,3.75,4.06,4.79
1061,2019-12-29,1.01,1.28,-0.02,0.88,1.63,3.75,4.06,4.79
1062,2019-12-30,-8.77,-4.12,-0.02,0.88,1.04,3.56,3.82,4.79
1063,2019-12-31,-8.77,-4.12,-0.02,0.88,1.04,3.56,3.82,4.79
1064,2020-01-01,-8.77,-4.12,-0.02,0.88,1.04,3.56,3.82,4.79
1065,2020-01-02,-8.77,1.13,1.37,1.52,1.04,3.7,3.91,4.63
1066,2020-01-03,-8.77,5.95,4.44,3.09,2.67,3.7,4.06,4.69
1067,2020-01-04,-8.77,5.95,4.44,3.09,2.67,3.7,4.06,4.69
1068,2020-01-05,-8.77,5.95,4.44,3.09,2.67,3.7,4.06,4.69
1069,2020-01-06,2.51,2.07,4.44,3.09,2.11,3.88,4.07,4.69
1070,2020-01-07,3.33,2.07,2.27,3.09,2.11,3.91,4.14,4.87
1071,2020-01-08,-8.91,2.07,-2.26,-0.3,2.11,3.58,3.98,4.89
1072,2020-01-09,-8.91,4.59,3.5,2.61,2.11,3.91,4.12,4.88
1073,2020-01-10,-8.91,2.54,2.18,1.99,2.1,3.91,4.13,4.95
1074,2020-01-11,-8.91,2.54,2.18,1.99,2.1,3.91,4.13,4.95
1075,2020-01-12,-8.91,2.54,2.18,1.99,2.1,3.91,4.13,4.95
1076,2020-01-13,22.21,11.88,2.18,1.99,3.64,4.18,4.32,4.95
1077,2020-01-14,2.41,11.88,1.81,1.99,1.98,3.82,4.14,5.0
1078,2020-01-15,10.8,11.88,4.74,3.22,1.98,3.88,4.15,4.95
